,differentiated(1)^differentiated(1)
,anthropological^anthropological
,undercapitalized^undercapitalized
,transillumination^transillumination
,paleontologist^paleontologist
,interrogatories^interrogatories
,materiality^materiality
,rehabilitations^rehabilitations^rehabilitations(1)
epidemiologist^epidemiologist,microbiologist
,counterinsurgencies(1)^counterinsurgencies(1)^counterinsurgencies
,enthusiastically^enthusiastically
,hypoglycemia^hypoglycemia
,microbiology^microbiology^microbiology(1)
,reinvigorating^reinvigorating
,sensationalistic^sensationalistic
,ovoviviparous^ovoviviparous
denationalization^denationalization^internationalization^internationalization(1)^renationalization,rationalization
,commercialization^commercialization
maneuverability^unprofitability^invulnerability^inevitability^unavailability^unpredictability^unreliability,survivability^survivability^respectability^enforceability^eligibility^favorability^marketability^deniability^invincibility^comparability^vulnerability^predictability^availability(1)^permeability^maneuverability(1)^unbreakability^transferability^dependability^accessibility^variability^advisability^sustainability^profitability^desirability^believability
,ultranationalist^ultranationalist
,renegotiations^renegotiations
,disproportionately^disproportionately
,meteorologist's^meteorologist's^meteorologists
,irreconcilable^irreconcilable
,gynecological^gynecological^pharmacological^toxicological
,individualist^individualist
,biodiversity^biodiversity
,authoritarian^authoritarian^egalitarian^humanitarian(1)^utilitarian^humanitarian
individuality,eventuality(1)^eventuality(1)^eventuality
epidemiological^meteorological^biotechnological,radiological^gynecological^radiological^archaeological^pharmacological^sociological^archeological^dermatological^eschatological^physiological^immunological^methodological^ideological^toxicological
,disinflationary^disinflationary^noninflationary
,unimaginable^unimaginable
,hallucinatory^hallucinatory
electromagnetism^electromagnetism,ferromagnetism
,unverifiable^unverifiable
,nondiscrimination^nondiscrimination
,superfluidity^superfluidity
,environmentalists^environmentalists^environmentalists'
,electronically^electronically
micropaleontology^micropaleontology,paleontology
,retroactivity^retroactivity^hyperactivity
socioeconomic,microeconomic^microeconomic
,decentralization^decentralization
,vnesheconombank^vnesheconombank
,ultranationalists^ultranationalists^ultranationalist's
,aol(1)^aol(1)
,destabilization^destabilization
,detoxification^detoxification
,environmentalist^environmentalist
,beneficiary's^beneficiary's^beneficiaries
counterrevolutionary(1)^counterrevolutionary,evolutionary^evolutionary^evolutionary(3)^revolutionary^evolutionary(2)^evolutionary(1)
,unjustifiable^unjustifiable
,finanziario^finanziario
,coincidentally^coincidentally
,bioengineering^bioengineering
,convertibility^convertibility
,coarticulated^coarticulated
,internationale(1)^internationale(1)^internationale
,macroeconomic^macroeconomic
,demilitarizing^demilitarizing
,endocrinology^endocrinology
,differentiation(1)^differentiation(1)
,undervaluation^undervaluation^reevaluation^overvaluation
,underestimated^underestimated^overestimated
,retrocessionary^retrocessionary
,disassociated^disassociated
,imaginatively^imaginatively
,diametrically^diametrically
,geopolitically^geopolitically
,irregularity^irregularity
,impersonality^impersonality
,unsubstantiated^unsubstantiated
,agriculturally^agriculturally
,identification(1)^identification(1)
,overpopulated^overpopulated
,experimentalist(1)^experimentalist(1)
,ornithological^ornithological
,cardiovascular^cardiovascular
,generalissimo^generalissimo
,diversifications^diversifications
,counterintelligence(1)^counterintelligence(1)^counterintelligence
,hospitalizations^hospitalizations
comprehensibility^inaccessibility^irresponsibility^overwhelmability(1)^overwhelmability,malleability^malleability^responsibility^adaptability^reliability^compatibility^availability^irritability^palatability^deductibility^applicability^admissibility^acceptability^affordability^susceptibility^combinability^electability^combinability(1)^invisibility^amiability
,waga(1)^waga(1)
,electrodynamics^electrodynamics
,emotionalism^emotionalism
,non-supervisory^non-supervisory
,parthenogenetic^parthenogenetic
,misidentifying(1)^misidentifying(1)
,dendrochronology^dendrochronology
,counterespionage^counterespionage^counterespionage(1)
,unfamiliarity^unfamiliarity
,reconsideration^reconsideration
,republicanism^republicanism
,collectivization^collectivization
,biotechnologies^biotechnologies^biotechnology's
,astrogeology^astrogeology^kinesiology^bacteriology
,humanitarians^humanitarians^humanitarians(1)
,paleobotany^paleobotany
,semiautomatic(1)^semiautomatic(1)^semiautomatic(2)^semiautomatic
,stereotypical^stereotypical
,involuntarily^involuntarily
epidemiologically,ideologically^ideologically^mineralogically(1)^physiologically
decriminalization,criminalization^criminalization
,departmentalizing^departmentalizing
egalitarianism^egalitarianism^authoritarianism^totalitarianism,sectarianism^agrarianism
,institutionally^institutionally
,microelectronics^microelectronics
,personalization^personalization
,verisimilitude^verisimilitude
,departmentalizes^departmentalizes
,elektrizitaetswerk^elektrizitaetswerk
,semicylindrical(2)^semicylindrical(2)
,ambassadorial^ambassadorial
,etymological^etymological
,irregularities^irregularities
,nationalizations^nationalizations
,sovietologist^sovietologist
,accumulatively(1)^accumulatively(1)
,supermajority^supermajority
