,institutionalization^institutionalization
,micropaleontology^micropaleontology
,counterrevolutionary^counterrevolutionary^counterrevolutionary(1)
,epidemiological^epidemiological
antidisestablishmentarianism,parliamentarianism^parliamentarianism
,heterosexuality^heterosexuality
,authoritarianism^authoritarianism^egalitarianism^totalitarianism
,revolucionario^revolucionario
,supercalifragilistic^supercalifragilistic
,epidemiologically^epidemiologically
,entrepreneurialism^entrepreneurialism
,internationalization^internationalization^internationalization(1)
,deoxyribonucleic^deoxyribonucleic
